scheme_code,scheme_name,isin_growth,isin_div_reinvestment
105687,HDFC FMP 90D May 2007 - Retail Plan Dividend Option,,
106021,HDFC FMP 181D JUNE 2007 - RETAIL PLAN DIVIDEND OPTION,,
106023,HDFC FMP 367D JUNE 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION,,
105688,HDFC FMP 90D May 2007 - Wholesale Plan Dividend Option,,
106024,HDFC FMP 367D JUNE 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION,,
105689,Nippon India Interval Fund-Quarterly Interval Fund Series-II-Growth Option,INF204K01DN5,
106025,HDFC FMP 367D JUNE 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION,,
105690,Reliance Interval Fund-Quarterly Interval Fund Serie-II-Institutional Plan Growth Option,,
106026,HDFC FMP 367D JUNE 2007 - RETAIL PLAN GROWTH OPTION,,
105691,Reliance Interval Fund-Quarterly Interval Fund Serie-II-Institutional Plan -Dividend Option,,
106028,HDFC FMP 367D JUNE 2007 - WHOLESALE PLAN GROWTH OPTION,,
105692,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - IDCW Option,INF204K01DO3,INF204K01DP0
106029,HDFC FMP 36M JUNE 2007 - RETAIL PLAN GROWTH OPTION,,
105693,DBS Chola Freedom Income -Short Term Fund-Weekly Dividend- Institutional Plan,,
106030,HDFC FMP 36M JUNE 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION,,
105694,HDFC FMP 181D May 2007 - Retail Plan Dividend Option,,
106032,HDFC FMP 36M JUNE 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION,,
105695,HDFC FMP 181D May 2007 - Retail Plan Growth Option,,
106033,HDFC FMP 36M JUNE 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION,,
105696,HDFC FMP 181D May 2007 - Wholesale Plan Growth Option,,
106034,HDFC FMP 36M JUNE 2007 - WHOLESALE PLAN GROWTH OPTION,,
105697,HDFC FMP 181D May 2007 - Wholesale Plan Dividend Option,,
106035,DWS CASH OPPORTUNITIES FUND - WEEKLY DIV,,
105698,HDFC FMP 367D MAY 2007 - Retail Plan Normal Dividend Option,,
106036,DWS CASH OPPORTUNITIES FUND - FORTNIGHTLY DIV,,
105699,HDFC FMP 367D MAY 2007 - Wholesale Plan Growth Option,,
106037,BIRLA FTP-QUARTERLY SERIES 19 - GROWTH,,
105700,HDFC FMP 367D MAY 2007 - Retail Plan Growth Option,,
106038,BIRLA FTP-QUARTERLY SERIES 19 - DIVIDEND,,
105701,HDFC FMP 367D MAY 2007 - Retail Plan Quaterly Dividend Option,,
106039,LICMF FIXED MATURITY PLAN SERIES 26 - GROWTH OPTION,,
105702,HDFC FMP 367D MAY 2007 - Wholesale Plan Normal Dividend Option,,
106040,LICMF FIXED MATURITY PLAN SERIES 26 - DIVIDEND OPTION,,
105704,Templeton Quarterly Interval Plan - Plan B - Retail - Growth,,
106041,DSP BlackRock Fixed Term Plan Series 1N Regular Plan - Growth,,
105705,Templeton Quarterly Interval Plan - Plan B - Retail - Dividend,,
106042,DSP BlackRock Fixed Term Plan Series 1N Regular Plan - Dividend,,
105707,Templeton Quarterly Interval Plan - Plan B - Institutional - Dividend,,
106043,DSP BlackRock Fixed Term Plan Series 1N- Institutional Plan - Growth,,
105708,ICICI Prudential FMP series 38 - 3 Mths Plan B - Retail Growth Option,,
106044,DSP BlackRock Fixed Term Plan Series 1N- Institutional Plan - Dividend,,
105709,ICICI Prudential FMP series 38 - 3 Mths Plan B - Retail Dividend Option,,
106045,Kotak FMP 3M Series 22 - Dividend,,
105710,ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Growth,,
106046,Kotak FMP 3M Series 22 - Growth,,
105711,ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Dividend,,
106047,ICICI Prudential FMP series 38 - 3 Mths Plan D - Retail Growth Option,,
105712,ICICI Prudential FMP series 36 - 18 Mths Plan A - Retail Dividend Option,,
106048,ICICI Prudential FMP series 38 - 3 Mths Plan D - Retail Dividend Option,,
105713,ICICI Prudential FMP series 36 - 18 Mths Plan A - Retail Growth Option,,
106049,Standard Chartered Fixed Maturity Plan - Quarterly Series 14-Plan A -Growth,,
105716,DBS Chola Fixed Maturity Plan - Series 7 (Quarterly Plan - III) - Dividend Payout,,
106050,Standard Chartered Fixed Maturity Plan - Quarterly Series 14-Plan A -Dividend,,
105717,DBS Chola Fixed Maturity Plan - Series 7 (Quarterly Plan - III) - Cumulative,,
106051,ING Fixed Maturity Fund- Series XXV - Growth Option,,
105718,Standard Chartered Fixed Maturity Plan - YS9 - Plan A - Dividend,,
106052,ING Fixed Maturity Fund- Series XXV - Dividend Option,,
105719,Standard Chartered Fixed Maturity Plan - YS9 - Plan A - Growth,,
106053,Templeton Quarterly Interval Plan - Plan C - Institutional Plan - Growth,,
105720,UTI Fixed Maturity Plan Yearly Series - April 2007 - Institutional Dividend Option,,
105721,UTI Fixed Maturity Plan Yearly Series April 2007 - Institutional Growth Option,,
106054,Templeton Quarterly Interval Plan - Plan C - Institutional Plan - Dividend,,
106055,Templeton Quarterly Interval Plan - Plan C - Retail Plan - Growth,,
105722,UTI Fixed Maturity Plan Yearly Series April 2007 - Dividend Option,,
106056,Templeton Quarterly Interval Plan - Plan C - Retail Plan - Dividend,,
105723,UTI Fixed Maturity Plan Yearly Series April 2007 - Growth Option,,
106057,UTI Quarterly Interval Fund - I - Regular Plan - IDCW,INF789F01GC1,INF789F01GD9
105724,UTI Fixed Maturity Plan Quarterly May 2007 Series - I - Institutional Dividend Option,,
106058,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Inst Dividend Plan,,
105725,UTI Fixed Maturity Plan Quarterly May 2007 Series - I - Institutional Growth Option,,
105726,UTI Fixed Maturity Plan Quarterly May 2007 Series - I - Dividend Option,,
106059,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Inst Growth Plan,,
105727,UTI Fixed Maturity Plan Quarterly May 2007 Series - I - Growth Option,,
106060,UTI Quarterly Interval Fund - I - Regular Plan - Growth Option,INF789F01GE7,
105728,Tata SIP Fund - Scheme II - Growth,,
106065,Religare FMP-1M-Sr-I-Dividend Reinvestment,,
105729,Tata SIP Fund - Scheme II - Dividend,,
106066,Religare FMP-1M-Sr-I-Growth,,
105730,Religare FMP-3M-Sr-VIII-Dividend Reinvestment,,
106067,UTI Fixed Maturity Plan Quarterly June 07 - Series - II-Institutional Dividend Plan,,
105731,Religare FMP-3M-Sr-VIII-Growth,,
106068,UTI Fixed Maturity Plan Quarterly June 07 - Series - II Growth Plan,,
105732,SBI DEBT FUND SERIES -180 DAYS-7-GROWTH  (08/05/07),,
106069,UTI Fixed Maturity Plan Quarterly June 07 - Series - II-Dividend Plan,,
105733,SBI DEBT FUND SERIES -180 DAYS-7-DIVIDEND  (08/05/07),,
106070,UTI Fixed Maturity Plan Quarterly June 07 - Series - II-Institutional Growth Plan,,
105734,BIRLA FTP-QUARTERLY SERIES 15 - GROWTH,,
106071,Religare FMP-3M-Sr-XII-Dividend Reinvestment,,
105735,BIRLA FTP-QUARTERLY SERIES 15 -DIVIDEND,,
106072,Religare FMP-3M-Sr-XII-Growth,,
105736,Z-REDEEMED-SBI Debt Fund Series - 24 Months -1-Growth (10/05/07),,
106075,DBS Chola Fixed Maturity Plan - Series 7 (12 months plan) - Dividend Payout,,
105737,Z-REDEEMED-SBI Debt Fund Series - 24 Months -1- Dividend (10/05/07),,
106076,DBS Chola Fixed Maturity Plan - Series 7 (12 months plan)-Cumulative,,
105738,DBS Chola Freedom Income -Short Term Fund-Daily Dividend Re-investment Plan,,
106077,ING Fixed Maturity Fund- Series XXIX - Dividend Option,,
105739,ABN AMRO Fixed Term Plan - Series 7 : Quarterly Plan D -Growth Option,,
106078,ING Fixed Maturity Fund- Series XXIX - Growth Option,,
105740,ABN AMRO Fixed Term Plan - Series 7 : Quarterly Plan D -Monthly Dividend Option,,
106079,HSBC Fixed Term Series 31 - Regular - Dividend,,
105741,ABN AMRO Fixed Term Plan - Series 7 : Quarterly Plan D -Dividend on Maturity Option,,
106080,HSBC Fixed Term Series 31 - Inst. - Growth,,
106081,HSBC Fixed Term Series 31 - Inst. - Dividend,,
105742,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Growth Option - Compulsory Renewal,,
106082,HSBC Fixed Term Series 31 - Regular - Growth,,
105743,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Quarterly Dividend Option- Compulsory Renewal,,
106083,HSBC Fixed Term Series 32 - Regular - Growth,,
105744,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Monthly Dividend Option- Compulsory Renewal,,
106084,HSBC Fixed Term Series 32 - Regular - Dividend,,
105745,Kotak FMP 3M Series 17 - Growth,,
106085,HSBC Fixed Term Series 32 - Inst. - Growth,,
105746,Kotak FMP 3M Series 17 - Dividend,,
106086,HSBC Fixed Term Series 32 - Inst. - Dividend,,
105747,Kotak FMP 15M Series 3 Retail Plan - Growth,,
106087,DWS FIXED TERM FUND SERIES 37-DIVIDEND OPTION,,
105748,Kotak FMP 15M Series 3 Institutional Plan - Growth,,
106088,DWS FIXED TERM FUND SERIES 37 -GROWTH OPTION,,
105750,Kotak FMP 15M Series 3 Retail Plan - Dividend,,
106089,Templeton Fixed Horizon Fund - Series II - Plan C - Institutional - Growth,,
105751,Kotak FMP 3M Series 18 - Dividend,,
106091,Templeton Fixed Horizon Fund - Series II - Plan C - Retail - Growth,,
105752,Kotak FMP 3M Series 18 - Growth,,
106092,Templeton Fixed Horizon Fund - Series II - Plan C - Retail - Dividend,,
105753,Canfixed Maturity Plan Series 3M - SRI (Dividend Option),,
106093,Lotus India FMP-3M-Sr-XIII-Growth,,
105754,Canfixed Maturity Plan Series 3M - SRI (Growth Option),,
106094,Lotus India FMP-3M-Sr-XIII-Dividend Reinvestment,,
106095,SBI Infrastructure Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01CU0,INF200K01CV8
105757,HDFC Mid Cap Fund - IDCW Plan,INF179K01CS0,INF179K01CT8
106096,SBI INFRASTRUCTURE FUND -  REGULAR PLAN - GROWTH,INF200K01CT2,
105758,HDFC Mid Cap Fund - Growth Plan,INF179K01CR2,
106097,OLD-SBI INFRASTRUCTURE FUND - SERIES I REPURCHASE DIVIDEND (6/7/2007),,
105759,HDFC QUARTERLY INTERVAL FUND - PLAN C - WHOLESALE PLAN - Growth Option,,
106098,OLD-SBI INFRASTRUCTURE FUND - SERIES I REPURCHASE GROWTH (6/7/2007),,
105760,HDFC QUARTERLY INTERVAL FUND - PLAN C -WHOLESALE PLAN - Dividend Option,,
106099,JM Money Manager Fund - Super Plan - Dividend option - Weekly dividend,,
105761,HDFC QUARTERLY INTERVAL FUND - PLAN C - RETAIL PLAN -Growth Option,,
106100,JM Money Manager Fund - Super Plan - Dividend option - Fortnightly,,
105762,HDFC QUARTERLY INTERVAL FUND - PLAN C - RETAIL PLAN - Dividend Option,,
106101,JM Ultra Short Duration Fund - Fortnightly Dividend,,
105763,HSBC Fixed Term Series 28 - Regular - Growth,,
106102,JM Money Manager Fund - Super Plus Plan - Dividend option - Weekly dividend,,
105764,HSBC Fixed Term Series 28 - Inst. - Dividend,,
106103,JM Money Manager Fund - Super Plus Plan - Dividend option - Fortnightly,,
105765,HSBC Fixed Term Series 28 - Regular - Dividend,,
106104,JM Ultra Short Duration Fund - Weekly Dividend,,
105766,HSBC Fixed Term Series 28 - Inst. - Growth,,
106105,Templeton Fixed Horizon Fund - Series III - Plan A - Retail - Growth,,
105767,HSBC Fixed Term Series 29 - Regular - Growth,,
106106,Templeton Fixed Horizon Fund - Series III - Plan A - Institutional - Dividend,,
105768,HSBC Fixed Term Series 29 - Inst. - Dividend,,
106108,Templeton Fixed Horizon Fund - Series III - Plan A - Retail - Dividend,,
105769,HSBC Fixed Term Series 29 - Regular - Dividend,,
106109,Templeton Fixed Horizon Fund - Series IV - Plan A - Retail - Growth,,
105770,HSBC Fixed Term Series 29 - Inst. - Growth,,
106110,Templeton Fixed Horizon Fund - Series IV - Plan A - Retail - Dividend,,
105771,Templeton Fixed Horizon Fund - Series II - Plan A - Retail - Growth,,
106111,Templeton Fixed Horizon Fund - Series IV - Plan A - Institutional - Dividend,,
105772,Templeton Fixed Horizon Fund - Series II - Plan A - Retail - Dividend,,
106112,Templeton Fixed Horizon Fund - Series IV - Plan A - Institutional - Growth,,
105774,Templeton Fixed Horizon Fund - Series II - Plan A - Institutional - Growth,,
106114,ICICI Prudential FMP series 36 - 18 Mths Plan B - Institutional Growth Option,,
106116,Religare FMP-375 days-Sr-II - Institutional Growth,,
105775,Standard Chartered Fixed Maturity Plan - QS 13-Plan A-Growth,,
106117,Religare FMP-375 days-Sr-II - Retail Dividend Reinvestment,,
105776,Standard Chartered Fixed Maturity Plan - QS 13-Plan A-Dividend,,
106118,Religare FMP-375 days-Sr-II - Retail Growth,,
105777,ING Fixed Maturity Fund- Series XXIII - Growth Option,,
106119,Birla Sun Life Fixed Term Plan - Series X - INSTITUTIONAL DIVIDEND,,
105778,ING Fixed Maturity Fund- Series XXIII - Dividend Option,,
106120,Birla Sun Life Fixed Term Plan - Series X - INSTITUTIONAL GROWTH,,
105779,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Monthly Dividend Option- Compulsory Redemption,,
106121,Birla Sun Life Fixed Term Plan - Series X - RETAIL DIVIDEND,,
105780,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Quarterly Dividend Option- Compulsory Redemption,,
106122,Birla Sun Life Fixed Term Plan - Series X - RETAIL GROWTH,,
105781,ABN AMRO Flexible Short Term Plan - Series A - Regular Plan - Growth Option - Compulsory Redemption,,
105782,ABN AMRO FLEXIBLE SHORT TERM PLAN - SERIES B - Regular Plan - Growth Option - Compulsory Renewal,,
106123,Tata Corporate Bond Fund Retail Investment Plan Monthly Dividend,,
106124,DSP BlackRock Fixed Term Plan Series 3D - Regular Plan - Growth,,
105783,ABN AMRO FLEXIBLE SHORT TERM PLAN - SERIES B - Regular Plan - Monthly Dividend Option - Compulsory Renewal,,
105784,ABN AMRO FLEXIBLE SHORT TERM PLAN - SERIES B - Regular Plan - Quarterly Dividend Option - Compulsory Renewal,,
106125,DSP BlackRock Fixed Term Plan Series 3D - Regular Plan - Dividend,,
105785,ABN AMRO FLEXIBLE SHORT TERM PLAN - SERIES B - Regular Plan - Monthly Dividend Option - Compulsory Redemption,,
106126,DSP BlackRock Fixed Term Plan Series 3D - Institutional Plan - Growth,,
105786,ABN AMRO FLEXIBLE SHORT TERM PLAN - SERIES B - Regular Plan - Quarterly Dividend Option - Compulsory Redemption,,
106127,DSP BlackRock Fixed Term Plan Series 3D - Institutional Plan - Dividend,,
105787,ABN AMRO FLEXIBLE SHORT TERM PLAN - SERIES B - Regular Plan - Growth Option - Compulsory Redemption,,
106128,Tata Corporate Bond Fund Retail Investment Plan Growth,,
105788,BIRLA FTP-QUARTERLY SERIES 16 - DIVIDEND,,
106129,Tata Corporate Bond Fund -Regular Plan -  Growth,,
105789,BIRLA FTP-QUARTERLY SERIES 16 - GROWTH,,
106130,Tata Corporate Bond Fund -Regular Plan  -  Daily Dividend,,
105790,JM Fixed Maturity Fund - Series V - Quarterly plan 4 (JM FMF - V - Q4) - Regular plan - Growth option,,
106131,Tata Corporate Bond Fund-Regular Plan - Weekly Dividend,,
105791,JM Fixed Maturity Fund - Series V - Quarterly plan 4 (JM FMF - V - Q4) - Institutional plan - Dividend option,,
106132,Tata Corporate Bond Fund -Regular Plan -  Monthly Dividend,,
105792,JM Fixed Maturity Fund - Series V - Quarterly plan 4 (JM FMF - V - Q4) - Institutional plan - Growth option,,
106133,Tata Corporate Bond Fund Super High Investment Plan Daily Dividend,,
105793,JM Fixed Maturity Fund - Series V - Quarterly plan 4 (JM FMF - V - Q4) - Regular plan - Dividend option,,
106134,Tata Treasury Manager Fund Super High Investment Plan Weekly Dividend,,
105794,Reliance Fixed Horizon Fund-III Annual Plan -Series-VI-Retail Plan-Grwoth Option,,
105795,Reliance Fixed Horizon Fund-III Annual Plan -Series-VI-Institutional Pln-Growth Option,,
106135,Tata Treasury Manager Fund Super High Investment Plan Monthly Dividend,,
106136,Tata Treasury Manager Fund Super High Investment Plan Growth,,
105796,Reliance Fixed Horizon Fund-III Annual Plan -Series-VI-Retail Plan-Dividend Option,,
106137,UTI Fixed Maturity Plan Yearly  Series  June 2007 Dividend Option,,
105797,Reliance Fixed Horizon Fund-III Annual Plan -Series-VI-Institutional Pln-Dividend Option,,
105798,ICICI Prudential Interval Fund - Monthly Interval Plan II - Retail Growth,,
106138,UTI Fixed Maturity Plan Yearly  Series  June 2007 Growth Option,,
105799,ICICI Prudential Interval Fund - Monthly Interval Plan II - Retail Dividend,,
106140,UTI Fixed Maturity Plan Yearly  Series  June 2007 Institutional Growth Option,,
105800,ICICI Prudential FMP series 38 - 3 Mths Plan C - Retail Dividend Option,,
106141,ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Dividend,,
105801,ICICI Prudential FMP series 38 - 3 Mths Plan C - Retail Growth Option,,
106142,ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Growth,,
105802,Fidelity International Opportunities Fund - Growth Option,,
106143,Invesco India Large & Mid Cap Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01262,INF205K01254
105803,Fidelity International Opportunities Fund - Dividend Option,,
106144,Invesco India Large & Mid Cap Fund - Regular Plan - Growth,INF205K01247,
106145,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Regular Plan - Growth Option,,
105804,Aditya Birla Sun Life Small Cap Fund - GROWTH,INF209K01EN2,
106146,UTI FIIF Monthly Interval Plan I - Regular Plan - Monthly IDCW,,
105805,Aditya Birla Sun Life Small Cap Fund -Regular - IDCW,INF209K01EO0,INF209K01EP7
106147,JM Contra Fund - Growth option,,
105806,Birla Fixed Term Plan - Series W - INSTITUTIONAL DIVIDEND,,
106148,JM Contra Fund - Dividend option,,
105807,Birla Fixed Term Plan - Series W - INSTITUTIONAL GROWTH,,
106157,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - quarterly IDCW,INF209K01LS6,
105808,Birla Fixed Term Plan - Series W - RETAIL GROWTH,,
106158,ICICI Prudential FMP series 38 - 1 Year Plan B - Institutional Growth Option,,
105809,Birla Fixed Term Plan - Series W - RETAIL DIVIDEND,,
106160,ICICI Prudential FMP series 38 - 1 Year Plan B - Retail Growth Option,,
105810,DWS FIXED TERM FUND SERIES 32-INST GR,,
106161,ICICI Prudential FMP series 38 - 1 Year Plan B - Retail Dividend Option,,
105811,DWS FIXED TERM FUND SERIES 32-INST DIV,,
106162,ICICI Prudential FMP series 38 - 2 Years Plan Retail Dividend Option,,
105812,DWS FIXED TERM FUND SERIES 32-REG GR,,
106163,ICICI Prudential FMP series 38 - 2 Years Plan - Retail Growth Option,,
105813,DWS FIXED TERM FUND SERIES 32-REG DIV,,
106164,CanFixed Maturity Plan Series 1M SRII - Dividend Option,,
105814,DWS FIXED TERM FUND SERIES 36- Gr,,
106165,CanFixed Maturity Plan Series 1M SRII - Growth Option,,
105815,DWS FIXED TERM FUND SERIES 36- Div,,
106166,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - GROWTH OPTION,INF760K01050,
105816,Franklin India Focused Equity Fund - IDCW ,INF090I01965,INF090I01973
106167,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),INF760K01068,INF760K01076
105817,Franklin India Focused Equity Fund - Growth Plan,INF090I01981,
106168,JM Value Fund (Regular) - IDCW,INF137A01011,INF137A01029
105818,Kotak FMP 3M Series 19 - Dividend,,
106169,quant Infrastructure Fund - IDCW Option - Regular Plan,INF966L01507,INF966L01515
105819,Kotak FMP 3M Series 19 - Growth,,
106170,quant Infrastructure Fund - Growth Option,INF966L01523,
105820,LICMF FIXED MATURITY PLAN SERIES 25 - DIVIDEND OPTION,,
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),INF205K01RN2,INF205K01RO0
105821,LICMF FIXED MATURITY PLAN SERIES 25 - GROWTH OPTION,,
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),INF205K01RP7,INF205K01RQ5
105822,LIC MF Banking & PSU Fund-Regular Plan-Daily IDCW,INF767K01519,INF767K01527
106173,Religare Invesco Active Income Fund - Plan B - Growth,,
105823,LIC MF Banking & PSU Fund-Regular Plan-Growth,INF767K01535,
106174,Religare Invesco Active Income Fund - Plan B - MonthlyDividend,,
105824,Tata Fixed Horizon Fund Series 10 Scheme F - Institutional Plan - Growth,,
