scheme_code,isin_growth,isin_idcw,scheme_name,nav,nav_date,amc_name,broad_category
118024,INF204K01WD6,-,Reliance Fixed Horizon Fund XXII - Series 32,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
122324,INF204KA1Z17,-,Reliance Fixed Horizon Fund XXIII - Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
122326,INF204KA1Z09,-,Reliance Fixed Horizon Fund XXIII - Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
122327,INF204KA1Y91,-,Reliance Fixed Horizon Fund XXIII - Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135160,INF204KA11K6,-,Reliance Fixed Horizon Fund XXIX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135158,INF204KA10K8,-,Reliance Fixed Horizon Fund XXIX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135159,INF204KA19J1,-,Reliance Fixed Horizon Fund XXIX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135157,INF204KA18J3,-,Reliance Fixed Horizon Fund XXIX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135095,INF204KA17J5,-,Reliance Fixed Horizon Fund XXIX- Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135094,INF204KA16J7,-,Reliance Fixed Horizon Fund XXIX- Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135093,INF204KA15J9,-,Reliance Fixed Horizon Fund XXIX- Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135092,INF204KA14J2,-,Reliance Fixed Horizon Fund XXIX- Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135482,INF204KA13P1,-,Reliance Fixed Horizon Fund XXIX- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135483,INF204KA14P9,-,Reliance Fixed Horizon Fund XXIX- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135481,INF204KA11P5,-,Reliance Fixed Horizon Fund XXIX- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135561,INF204KA16Q2,-,Reliance Fixed Horizon Fund XXIX- Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135559,INF204KA15Q4,-,Reliance Fixed Horizon Fund XXIX- Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135562,INF204KA14Q7,-,Reliance Fixed Horizon Fund XXIX- Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135560,INF204KA13Q9,-,Reliance Fixed Horizon Fund XXIX- Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135636,INF204KA10R3,-,Reliance Fixed Horizon Fund XXIX- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135635,INF204KA17Q0,-,Reliance Fixed Horizon Fund XXIX- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135637,INF204KA19Q6,-,Reliance Fixed Horizon Fund XXIX- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135634,INF204KA18Q8,-,Reliance Fixed Horizon Fund XXIX- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135768,INF204KA12S7,-,Reliance Fixed Horizon Fund XXIX- Series 16,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135767,INF204KA11S9,-,Reliance Fixed Horizon Fund XXIX- Series 16,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135770,INF204KA19R4,-,Reliance Fixed Horizon Fund XXIX- Series 16,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135867,INF204KA10T9,-,Reliance Fixed Horizon Fund XXIX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135866,INF204KA19S2,-,Reliance Fixed Horizon Fund XXIX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135865,INF204KA18S4,-,Reliance Fixed Horizon Fund XXIX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135864,INF204KA17S6,-,Reliance Fixed Horizon Fund XXIX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135886,INF204KA14T1,-,Reliance Fixed Horizon Fund XXIX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135885,INF204KA13T3,-,Reliance Fixed Horizon Fund XXIX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135887,INF204KA12T5,-,Reliance Fixed Horizon Fund XXIX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135884,INF204KA11T7,-,Reliance Fixed Horizon Fund XXIX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135941,INF204KA17T4,-,Reliance Fixed Horizon Fund XXIX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135939,INF204KA16T6,-,Reliance Fixed Horizon Fund XXIX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135938,INF204KA15T8,-,Reliance Fixed Horizon Fund XXIX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135214,INF204KA15K7,-,Reliance Fixed Horizon Fund XXIX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135215,INF204KA14K0,-,Reliance Fixed Horizon Fund XXIX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135213,INF204KA13K2,-,Reliance Fixed Horizon Fund XXIX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135212,INF204KA12K4,-,Reliance Fixed Horizon Fund XXIX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135334,INF204KA16M1,-,Reliance Fixed Horizon Fund XXIX- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135333,INF204KA15M3,-,Reliance Fixed Horizon Fund XXIX- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135332,INF204KA14M6,-,Reliance Fixed Horizon Fund XXIX- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135393,INF204KA14N4,-,Reliance Fixed Horizon Fund XXIX- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135395,INF204KA15N1,-,Reliance Fixed Horizon Fund XXIX- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135392,INF204KA16N9,-,Reliance Fixed Horizon Fund XXIX- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135415,INF204KA18N5,-,Reliance Fixed Horizon Fund XXIX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135414,INF204KA19N3,-,Reliance Fixed Horizon Fund XXIX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135417,INF204KA10O0,-,Reliance Fixed Horizon Fund XXIX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135441,INF204KA18O3,-,Reliance Fixed Horizon Fund XXIX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135440,INF204KA19O1,-,Reliance Fixed Horizon Fund XXIX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
135442,INF204KA10P7,-,Reliance Fixed Horizon Fund XXIX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129150,INF204KA1NQ5,-,Reliance Fixed Horizon Fund XXVI- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129149,INF204KA1NP7,-,Reliance Fixed Horizon Fund XXVI- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129148,INF204KA1NO0,-,Reliance Fixed Horizon Fund XXVI- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129147,INF204KA1NN2,-,Reliance Fixed Horizon Fund XXVI- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129510,INF204KA1OJ8,-,Reliance Fixed Horizon Fund XXVI- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129509,INF204KA1OI0,-,Reliance Fixed Horizon Fund XXVI- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129508,INF204KA1OH2,-,Reliance Fixed Horizon Fund XXVI- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129562,INF204KA1OS9,-,Reliance Fixed Horizon Fund XXVI- Series 22,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129563,INF204KA1OR1,-,Reliance Fixed Horizon Fund XXVI- Series 22,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129561,INF204KA1OQ3,-,Reliance Fixed Horizon Fund XXVI- Series 22,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129560,INF204KA1OP5,-,Reliance Fixed Horizon Fund XXVI- Series 22,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129684,INF204KA1PE6,-,Reliance Fixed Horizon Fund XXVI- Series 24,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129686,INF204KA1PD8,-,Reliance Fixed Horizon Fund XXVI- Series 24,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129685,INF204KA1PC0,-,Reliance Fixed Horizon Fund XXVI- Series 24,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129683,INF204KA1PB2,-,Reliance Fixed Horizon Fund XXVI- Series 24,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129838,INF204KA1PQ0,-,Reliance Fixed Horizon Fund XXVI- Series 26,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129837,INF204KA1PP2,-,Reliance Fixed Horizon Fund XXVI- Series 26,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129840,INF204KA1PO5,-,Reliance Fixed Horizon Fund XXVI- Series 26,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
129839,INF204KA1PN7,-,Reliance Fixed Horizon Fund XXVI- Series 26,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130266,INF204KA1QZ9,-,Reliance Fixed Horizon Fund XXVI- Series 32,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130265,INF204KA1QY2,-,Reliance Fixed Horizon Fund XXVI- Series 32,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130264,INF204KA1QX4,-,Reliance Fixed Horizon Fund XXVI- Series 32,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130414,INF204KA1RC6,-,Reliance Fixed Horizon Fund XXVI- Series 33,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130416,INF204KA1RE2,-,Reliance Fixed Horizon Fund XXVI- Series 33,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130415,INF204KA1RD4,-,Reliance Fixed Horizon Fund XXVI- Series 33,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130413,INF204KA1RB8,-,Reliance Fixed Horizon Fund XXVI- Series 33,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130633,INF204KA1RM5,-,Reliance Fixed Horizon Fund XXVI- Series 35,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130634,INF204KA1RN3,-,Reliance Fixed Horizon Fund XXVI- Series 35,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130636,INF204KA1RK9,-,Reliance Fixed Horizon Fund XXVI- Series 35,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130635,INF204KA1RJ1,-,Reliance Fixed Horizon Fund XXVI- Series 35,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
132861,INF204KA1WZ7,-,Reliance Fixed Horizon Fund XXVII- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
132860,INF204KA1WY0,-,Reliance Fixed Horizon Fund XXVII- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
132859,INF204KA1WW4,-,Reliance Fixed Horizon Fund XXVII- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133202,INF204KA1YT6,-,Reliance Fixed Horizon Fund XXVII- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133200,INF204KA1YS8,-,Reliance Fixed Horizon Fund XXVII- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133201,INF204KA1YR0,-,Reliance Fixed Horizon Fund XXVII- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133199,INF204KA1YQ2,-,Reliance Fixed Horizon Fund XXVII- Series 15,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130877,INF204KA1SS0,-,Reliance Fixed Horizon Fund XXVII- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130875,INF204KA1SR2,-,Reliance Fixed Horizon Fund XXVII- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130876,INF204KA1SQ4,-,Reliance Fixed Horizon Fund XXVII- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
130874,INF204KA1SP6,-,Reliance Fixed Horizon Fund XXVII- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131078,INF204KA1TH1,-,Reliance Fixed Horizon Fund XXVII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131077,INF204KA1TG3,-,Reliance Fixed Horizon Fund XXVII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131076,INF204KA1TF5,-,Reliance Fixed Horizon Fund XXVII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131216,INF204KA1TZ3,-,Reliance Fixed Horizon Fund XXVII- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131218,INF204KA1TX8,-,Reliance Fixed Horizon Fund XXVII- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131348,INF204KA1UU2,-,Reliance Fixed Horizon Fund XXVII- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131347,INF204KA1UT4,-,Reliance Fixed Horizon Fund XXVII- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131346,INF204KA1US6,-,Reliance Fixed Horizon Fund XXVII- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131538,INF204KA1UV0,-,Reliance Fixed Horizon Fund XXVII- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131537,INF204KA1UU2,-,Reliance Fixed Horizon Fund XXVII- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131539,INF204KA1US6,-,Reliance Fixed Horizon Fund XXVII- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131592,INF204KA1WJ1,-,Reliance Fixed Horizon Fund XXVII- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131593,INF204KA1WI3,-,Reliance Fixed Horizon Fund XXVII- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131591,INF204KA1WH5,-,Reliance Fixed Horizon Fund XXVII- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
131590,INF204KA1WG7,-,Reliance Fixed Horizon Fund XXVII- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134022,INF204KA1H35,-,Reliance Fixed Horizon Fund XXVIII- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134025,INF204KA1H27,-,Reliance Fixed Horizon Fund XXVIII- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134024,INF204KA1H19,-,Reliance Fixed Horizon Fund XXVIII- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134180,INF204KA1J66,-,Reliance Fixed Horizon Fund XXVIII- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134181,INF204KA1J58,-,Reliance Fixed Horizon Fund XXVIII- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134182,INF204KA1J41,-,Reliance Fixed Horizon Fund XXVIII- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134183,INF204KA1J33,-,Reliance Fixed Horizon Fund XXVIII- Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134590,INF204KA1V86,-,Reliance Fixed Horizon Fund XXVIII- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134589,INF204KA1V78,-,Reliance Fixed Horizon Fund XXVIII- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134591,INF204KA1V60,-,Reliance Fixed Horizon Fund XXVIII- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134592,INF204KA1V52,-,Reliance Fixed Horizon Fund XXVIII- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134637,INF204KA13A3,-,Reliance Fixed Horizon Fund XXVIII- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134636,INF204KA12A5,-,Reliance Fixed Horizon Fund XXVIII- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
134635,INF204KA11A7,-,Reliance Fixed Horizon Fund XXVIII- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133328,INF204KA1ZR7,-,Reliance Fixed Horizon Fund XXVIII- Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133327,INF204KA1ZQ9,-,Reliance Fixed Horizon Fund XXVIII- Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133329,INF204KA1ZP1,-,Reliance Fixed Horizon Fund XXVIII- Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133326,INF204KA1ZO4,-,Reliance Fixed Horizon Fund XXVIII- Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133471,INF204KA1B15,-,Reliance Fixed Horizon Fund XXVIII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133473,INF204KA1A99,-,Reliance Fixed Horizon Fund XXVIII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133470,INF204KA1A81,-,Reliance Fixed Horizon Fund XXVIII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133472,INF204KA1B07,-,Reliance Fixed Horizon Fund XXVIII- Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133842,INF204KA1E95,-,Reliance Fixed Horizon Fund XXVIII- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133841,INF204KA1E87,-,Reliance Fixed Horizon Fund XXVIII- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
133840,INF204KA1E79,-,Reliance Fixed Horizon Fund XXVIII- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136003,INF204KA10U7,-,Reliance Fixed Horizon Fund XXX - Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136002,INF204KA12U3,-,Reliance Fixed Horizon Fund XXX - Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136000,INF204KA11U5,-,Reliance Fixed Horizon Fund XXX - Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136001,INF204KA19T0,-,Reliance Fixed Horizon Fund XXX - Series 1,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136512,INF204KB1114,-,Reliance Fixed Horizon Fund XXX - Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136510,INF204KB1106,-,Reliance Fixed Horizon Fund XXX - Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136509,INF204KB1098,-,Reliance Fixed Horizon Fund XXX - Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136511,INF204KB1080,-,Reliance Fixed Horizon Fund XXX - Series 13,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
138227,INF204KA19Z7,-,Reliance Fixed Horizon Fund XXX - Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
138226,INF204KB1031,-,Reliance Fixed Horizon Fund XXX - Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
138224,INF204KB1023,-,Reliance Fixed Horizon Fund XXX - Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
138225,INF204KB1015,-,Reliance Fixed Horizon Fund XXX - Series 14,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136030,INF204KA14U9,-,Reliance Fixed Horizon Fund XXX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136029,INF204KA13U1,-,Reliance Fixed Horizon Fund XXX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136028,INF204KA16U4,-,Reliance Fixed Horizon Fund XXX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136031,INF204KA15U6,-,Reliance Fixed Horizon Fund XXX - Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136125,INF204KA18V8,-,Reliance Fixed Horizon Fund XXX - Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136127,INF204KA17V0,-,Reliance Fixed Horizon Fund XXX - Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136126,INF204KA16V2,-,Reliance Fixed Horizon Fund XXX - Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136128,INF204KA15V4,-,Reliance Fixed Horizon Fund XXX - Series 4,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136435,INF204KA16Y6,-,Reliance Fixed Horizon Fund XXX- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136438,INF204KA15Y8,-,Reliance Fixed Horizon Fund XXX- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136436,INF204KA13Y3,-,Reliance Fixed Horizon Fund XXX- Series 10,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136450,INF204KA10Z6,-,Reliance Fixed Horizon Fund XXX- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136452,INF204KA19Y0,-,Reliance Fixed Horizon Fund XXX- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136451,INF204KA18Y2,-,Reliance Fixed Horizon Fund XXX- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136449,INF204KA17Y4,-,Reliance Fixed Horizon Fund XXX- Series 11,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136454,INF204KA14Z8,-,Reliance Fixed Horizon Fund XXX- Series 12,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136453,INF204KA13Z0,-,Reliance Fixed Horizon Fund XXX- Series 12,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136456,INF204KA12Z2,-,Reliance Fixed Horizon Fund XXX- Series 12,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136455,INF204KA11Z4,-,Reliance Fixed Horizon Fund XXX- Series 12,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139146,INF204KB1197,-,Reliance Fixed Horizon Fund XXX- Series 17,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139145,INF204KB1189,-,Reliance Fixed Horizon Fund XXX- Series 17,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139144,INF204KB1171,-,Reliance Fixed Horizon Fund XXX- Series 17,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139143,INF204KB1163,-,Reliance Fixed Horizon Fund XXX- Series 17,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139245,INF204KB1270,-,Reliance Fixed Horizon Fund XXX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139247,INF204KB1262,-,Reliance Fixed Horizon Fund XXX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139246,INF204KB1254,-,Reliance Fixed Horizon Fund XXX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139248,INF204KB1247,-,Reliance Fixed Horizon Fund XXX- Series 18,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139268,INF204KB1353,-,Reliance Fixed Horizon Fund XXX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139267,INF204KB1346,-,Reliance Fixed Horizon Fund XXX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139266,INF204KB1338,-,Reliance Fixed Horizon Fund XXX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139265,INF204KB1320,-,Reliance Fixed Horizon Fund XXX- Series 19,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139348,INF204KB1478,-,Reliance Fixed Horizon Fund XXX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139347,INF204KB1460,-,Reliance Fixed Horizon Fund XXX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139346,INF204KB1452,-,Reliance Fixed Horizon Fund XXX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139345,INF204KB1445,-,Reliance Fixed Horizon Fund XXX- Series 20,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136057,INF204KA14V7,-,Reliance Fixed Horizon Fund XXX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136058,INF204KA13V9,-,Reliance Fixed Horizon Fund XXX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136059,INF204KA12V1,-,Reliance Fixed Horizon Fund XXX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136056,INF204KA11V3,-,Reliance Fixed Horizon Fund XXX- Series 3,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136172,INF204KA12W9,-,Reliance Fixed Horizon Fund XXX- Series 5,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136173,INF204KA11W1,-,Reliance Fixed Horizon Fund XXX- Series 5,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136171,INF204KA10W3,-,Reliance Fixed Horizon Fund XXX- Series 5,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136170,INF204KA19V6,-,Reliance Fixed Horizon Fund XXX- Series 5,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136234,INF204KA16W0,-,Reliance Fixed Horizon Fund XXX- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136233,INF204KA15W2,-,Reliance Fixed Horizon Fund XXX- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136235,INF204KA13W7,-,Reliance Fixed Horizon Fund XXX- Series 6,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136311,INF204KA13X5,-,Reliance Fixed Horizon Fund XXX- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136309,INF204KA11X9,-,Reliance Fixed Horizon Fund XXX- Series 7,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136313,INF204KA18X4,-,Reliance Fixed Horizon Fund XXX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136315,INF204KA17X6,-,Reliance Fixed Horizon Fund XXX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136316,INF204KA16X8,-,Reliance Fixed Horizon Fund XXX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136314,INF204KA15X0,-,Reliance Fixed Horizon Fund XXX- Series 8,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136330,INF204KA12Y5,-,Reliance Fixed Horizon Fund XXX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136329,INF204KA11Y7,-,Reliance Fixed Horizon Fund XXX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136328,INF204KA10Y9,-,Reliance Fixed Horizon Fund XXX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
136327,INF204KA19X2,-,Reliance Fixed Horizon Fund XXX- Series 9,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139411,INF204KB1635,-,Reliance Fixed Horizon Fund XXXI Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
139413,INF204KB1627,-,Reliance Fixed Horizon Fund XXXI Series 2,,,Nippon India Mutual Fund,Close Ended Schemes(Income)
